,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
558,300357.SZ,20210208,90.05,93.5,90.05,91.84,89.26,2.58,2.8904,42227.7,387978.819
557,300357.SZ,20210209,92.88,92.9,89.5,90.93,91.84,-0.91,-0.9909,33767.45,306967.255
556,300357.SZ,20210210,91,93.3,89.69,92.3,90.93,1.37,1.5067,33103.25,303349.496
555,300357.SZ,20210218,92.83,93,84.78,86.7,92.3,-5.6,-6.0672,60835.16,533900.763
554,300357.SZ,20210219,86.6,89.88,85.7,88.86,86.7,2.16,2.4913,36746.82,322986.778
553,300357.SZ,20210222,88.17,88.43,81.99,82.29,88.86,-6.57,-7.3937,50562.13,427752.827
552,300357.SZ,20210223,81.15,84.17,81.02,82.4,82.29,0.11,0.1337,31395.17,259360.143
551,300357.SZ,20210224,81.98,82.66,77.7,78.2,82.4,-4.2,-5.0971,54422.37,432198.42
550,300357.SZ,20210225,79.37,80.08,77.19,77.76,78.2,-0.44,-0.5627,26642.64,208545.911
549,300357.SZ,20210226,77.76,78.66,75,75.15,77.76,-2.61,-3.3565,36431,277647.063
548,300357.SZ,20210301,76.6,76.83,71.4,72.01,75.15,-3.14,-4.1783,72570.24,529725.964
547,300357.SZ,20210302,73,73,69.1,69.88,72.01,-2.13,-2.9579,56255.82,397395.499
546,300357.SZ,20210303,70,70.58,68.77,69.9,69.88,0.02,0.0286,50681.05,352769.511
545,300357.SZ,20210304,69.64,69.64,66.1,66.93,69.9,-2.97,-4.2489,61475.82,415822.364
544,300357.SZ,20210305,66.9,67.19,64.44,66.23,66.93,-0.7,-1.0459,53193.74,350119.184
543,300357.SZ,20210308,66.34,66.9,60,60.37,66.23,-5.86,-8.848,90606.37,563353.198
542,300357.SZ,20210309,61,61.34,57.38,57.38,60.37,-2.99,-4.9528,62983.5,373350.465
541,300357.SZ,20210310,58.76,59.9,57.41,57.72,57.38,0.34,0.5925,51721.78,302891.779
540,300357.SZ,20210311,58.01,60.38,58.01,59.65,57.72,1.93,3.3437,52741.4,313790.807
539,300357.SZ,20210312,60.5,60.85,56.8,58.18,59.65,-1.47,-2.4644,52561.87,305463.124
538,300357.SZ,20210315,58.2,58.67,55.93,56.85,58.18,-1.33,-2.286,50621.66,287188.804
537,300357.SZ,20210316,57.5,57.89,56.18,57.3,56.85,0.45,0.7916,33632.87,192291.46
536,300357.SZ,20210317,56.89,57.88,55.8,57.58,57.3,0.28,0.4887,39098.73,222709.733
535,300357.SZ,20210318,57.11,58.42,56.87,58.03,57.58,0.45,0.7815,40807.65,235713.856
534,300357.SZ,20210319,56.78,57.43,55.36,56.16,58.03,-1.87,-3.2225,51453.47,289740.969
533,300357.SZ,20210322,56.38,57.54,55.6,55.86,56.16,-0.3,-0.5342,35824.11,201654.392
532,300357.SZ,20210323,55.81,56.91,54.52,55.2,55.86,-0.66,-1.1815,35912.78,198712.437
531,300357.SZ,20210324,54.52,55.6,53.97,54.35,55.2,-0.85,-1.5399,29610.17,161766.31
530,300357.SZ,20210325,54.35,56.2,53.84,55.39,54.35,1.04,1.9135,35608.51,196280.013
529,300357.SZ,20210326,56.29,59.65,55.39,58.53,55.39,3.14,5.6689,83130.59,481458.056
528,300357.SZ,20210329,58.82,58.86,56.51,57.15,58.53,-1.38,-2.3578,57837.46,331982.448
527,300357.SZ,20210330,57.03,60.25,56.82,59.56,57.15,2.41,4.217,64178.72,379770.531
526,300357.SZ,20210331,59.57,59.78,57.88,58.96,59.56,-0.6,-1.0074,40901.3,240144.392
525,300357.SZ,20210401,58.8,66.5,58.45,64.8,58.96,5.84,9.905,97044.67,613296.584
524,300357.SZ,20210402,64.46,64.79,62.05,63.96,64.8,-0.84,-1.2963,47786.27,303195.231
523,300357.SZ,20210406,63.5,65.82,63.1,63.43,63.96,-0.53,-0.8286,41977.63,269577.694
522,300357.SZ,20210407,63.08,63.49,60.19,61.95,63.43,-1.48,-2.3333,50108.56,307589.739
521,300357.SZ,20210408,61.88,63.68,61.21,62.73,61.95,0.78,1.2591,33097.09,207978.019
520,300357.SZ,20210409,62.73,62.73,60.4,60.98,62.73,-1.75,-2.7897,29023.76,177365.892
519,300357.SZ,20210412,60.98,61.8,59.12,61.1,60.98,0.12,0.1968,35234.31,213452.856
518,300357.SZ,20210413,60.89,64.76,60.5,63.23,61.1,2.13,3.4861,51890.31,328207.966
517,300357.SZ,20210414,63.52,64.3,62.45,63.01,63.23,-0.22,-0.3479,26994,170722.468
516,300357.SZ,20210415,62.8,63.7,61.28,63.6,63.01,0.59,0.9364,25615.66,160400.698
515,300357.SZ,20210416,63.7,66.78,63.01,66.4,63.6,2.8,4.4025,55899.44,364678.012
514,300357.SZ,20210419,65.5,67.87,65.26,66.06,66.4,-0.34,-0.512,37731.41,250151.649
513,300357.SZ,20210420,66.07,66.7,65.03,66.17,66.06,0.11,0.1665,26548.56,174962.137
512,300357.SZ,20210421,65.75,67.41,65.32,67.18,66.17,1.01,1.5264,26071.54,173196.569
511,300357.SZ,20210422,67.17,67.4,66.16,66.66,67.18,-0.52,-0.774,23381.69,156190.736
510,300357.SZ,20210423,66.68,69.05,66,68.67,66.66,2.01,3.0153,40822.15,276915.204
509,300357.SZ,20210426,68.9,71.5,66,66.2,68.67,-2.47,-3.5969,51314.48,350639.681
508,300357.SZ,20210427,65.32,69.3,64.7,68.9,66.2,2.7,4.0785,37101.92,251987.424
507,300357.SZ,20210428,67.5,73.32,67.18,72.37,68.9,3.47,5.0363,54766.27,391891.89
506,300357.SZ,20210429,72.37,72.68,70.05,70.49,72.37,-1.88,-2.5978,34298.12,243171.375
505,300357.SZ,20210430,70.21,73.37,70.21,73.37,70.49,2.88,4.0857,36941.05,267656.752
504,300357.SZ,20210506,72.36,72.85,68.82,70.71,73.37,-2.66,-3.6255,40768.09,288850.256
503,300357.SZ,20210507,70.6,71.4,65.18,65.54,70.71,-5.17,-7.3116,47795.87,323425.255
502,300357.SZ,20210510,65.3,68.39,65.02,66.2,65.54,0.66,1.007,25340.7,169215.654
501,300357.SZ,20210511,66.19,67.8,64.33,67.43,66.2,1.23,1.858,23526.57,156228.715
500,300357.SZ,20210512,66.96,68.83,66.5,68.57,67.43,1.14,1.6906,21488.55,145290.32
499,300357.SZ,20210513,68,69.69,67.35,68.81,68.57,0.24,0.35,22236.73,152623.656
498,300357.SZ,20210514,69.64,71.99,68.58,71.8,68.81,2.99,4.3453,36336.8,258677.128
497,300357.SZ,20210517,71.85,76.36,71.72,74.74,71.8,2.94,4.0947,51867.19,387902.341
496,300357.SZ,20210518,75,75.99,69.55,70.68,74.74,-4.06,-5.4322,65220.01,467394.427
495,300357.SZ,20210519,70.6,71.5,68.95,69.2,70.68,-1.48,-2.0939,38018.68,265969.471
494,300357.SZ,20210520,69.57,71.36,69.33,70.65,69.2,1.45,2.0954,38221.97,269886.286
493,300357.SZ,20210521,70.65,71.05,67.1,67.31,70.65,-3.34,-4.7275,58868.8,401111.073
492,300357.SZ,20210524,67.28,68.77,66.62,68.51,67.31,1.2,1.7828,35497.99,241257.679
491,300357.SZ,20210525,68.65,71.47,68.65,71.17,68.51,2.66,3.8826,56750.49,401603.151
490,300357.SZ,20210526,71.78,71.85,69.41,70.13,71.17,-1.04,-1.4613,44239.92,310640.929
489,300357.SZ,20210527,70.16,70.16,68.68,69.35,70.13,-0.78,-1.1122,34613.39,239706.992
488,300357.SZ,20210528,69.11,69.64,66.39,67.61,69.35,-1.74,-2.509,48391.22,329168.784
487,300357.SZ,20210531,68.25,69.7,67.63,68.6,67.61,0.99,1.4643,39552.67,272007.228
486,300357.SZ,20210601,69.15,69.81,67.03,69.75,68.44,1.31,1.9141,47636.45,326312.886
485,300357.SZ,20210602,69.2,69.64,67,67.17,69.75,-2.58,-3.6989,39252.67,266729.507
484,300357.SZ,20210603,66.8,67.21,64.46,64.46,67.17,-2.71,-4.0345,57089.26,372530.877
483,300357.SZ,20210604,64.46,66.1,64,65.5,64.46,1.04,1.6134,30820.93,201328.1
482,300357.SZ,20210607,65,66.53,64.4,64.54,65.5,-0.96,-1.4656,48925.24,318159.755
481,300357.SZ,20210608,64.54,66.06,64.24,65.7,64.54,1.16,1.7973,44322.64,290270.981
480,300357.SZ,20210609,65.45,71.6,65.14,70.05,65.7,4.35,6.621,104118.2,719583.592
479,300357.SZ,20210610,70.08,72.87,69.58,72.59,70.05,2.54,3.626,81479.25,583567.335
